NAME,Sex by Age_Estimate!!Total: (B01001_001E),Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total: (B17010_001E),Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months below poverty level:!!Married-couple family: (B17010_003E),Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months below poverty level:!!Married-couple family:!!With related children of the householder under 18 years: (B17010_004E),"Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Male householder, no spouse present:!!With related children of the householder under 18 years: (B17010_011E)","Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Female householder, no spouse present: (B17010_016E)","Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Female householder, no spouse present:!!With related children of the householder under 18 years: (B17010_017E)",Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Married-couple family: (B17010_023E),Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Married-couple family:!!With related children of the householder under 18 years: (B17010_024E),"Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Male householder, no spouse present:!!With related children of the householder under 18 years: (B17010_031E)","Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Female householder, no spouse present: (B17010_036E)","Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Female householder, no spouse present:!!With related children of the householder under 18 years: (B17010_037E)",Family Type by Presence and Age of Own Children Under 18 Years_Estimate!!Total: (B11003_001E),Family Type by Presence and Age of Own Children Under 18 Years_Estimate!!Total:!!Married-couple family: (B11003_002E),Family Type by Presence and Age of Own Children Under 18 Years_Estimate!!Total:!!Married-couple family:!!With own children of the householder under 18 years: (B11003_003E),Family Type by Presence and Age of Related Children Under 18 Years_Estimate!!Total: (B11004_001E),Family Type by Presence and Age of Related Children Under 18 Years_Estimate!!Total:!!Married-couple family: (B11004_002E),Family Type by Presence and Age of Related Children Under 18 Years_Estimate!!Total:!!Married-couple family:!!With related children of the householder under 18 years: (B11004_003E),Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months below poverty level: (B17017_002E),Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months below poverty level:!!Family households:!!Married-couple family: (B17017_004E),"Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months below poverty level:!!Family households:!!Other family:!!Female householder, no spouse present: (B17017_015E)",Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months below poverty level:!!Family households:!!Other family: (B17017_009E),Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months below poverty level:!!Nonfamily households: (B17017_020E),Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months at or above poverty level: (B17017_031E),Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Family households:!!Married-couple family: (B17017_033E),Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Family households:!!Other family: (B17017_038E),"Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Family households:!!Other family:!!Female householder, no spouse present: (B17017_044E)",Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Nonfamily households: (B17017_049E),state,county,Non-married-couple households below poverty level,Non-married-couple households at or above poverty level,Non-married households with 1+ kids below poverty level,Non-married households with 1+ kids at or above poverty level,Married Couple Household Poverty Rate,Non-Married Household Poverty Rate,Married Couple With 1+ Kids Poverty Rate,Non-Married Household With 1+ Kids Poverty Rate,Non-Married/Married Household Poverty Rate Difference,Non-Married Household With 1+ Kids/MarriedHousehold With 1+ Kids Poverty Rate Difference
"Ray County, Missouri",23122,6192,199,137,18,279,217,4593,1712,199,663,427,6192,4792,1635,6192,4792,1849,1047,199,279,331,517,7726,4593,1069,663,2064,29,177,848,3133,235,626,0.04152754590984975,0.21301180607887465,0.07409410492157924,0.27293844367015097,0.1714842601690249,0.19884433874857171
"Reynolds County, Missouri",6102,1452,68,30,8,125,102,1090,245,32,84,43,1452,1158,275,1452,1158,275,448,68,125,134,246,1861,1090,160,84,611,29,179,380,771,110,75,0.05872193436960276,0.3301476976542137,0.10909090909090909,0.5945945945945946,0.27142576328461093,0.48550368550368556
"Ripley County, Missouri",10839,2679,231,84,41,115,88,1860,675,104,255,112,2679,2091,671,2679,2091,759,933,231,115,176,526,3003,1860,412,255,731,29,181,702,1143,129,216,0.11047345767575323,0.3804878048780488,0.11067193675889328,0.3739130434782609,0.27001434720229556,0.2632411067193676
"St. Charles County, Missouri",406262,110031,1577,641,256,1323,1200,89237,37532,3443,11706,6982,110031,90814,36366,110031,90814,38173,7426,1577,1323,1642,4207,148955,89237,17575,11706,42143,29,183,5849,59718,1456,10425,0.017365163961503734,0.08920646056705354,0.016791973384329237,0.12254860701961115,0.0718412966055498,0.10575663363528191
"St. Clair County, Missouri",9330,2452,173,44,53,86,62,1737,584,84,261,174,2452,1910,499,2452,1910,628,751,173,86,139,439,3204,1737,403,261,1064,29,185,578,1467,115,258,0.0905759162303665,0.282640586797066,0.07006369426751592,0.30831099195710454,0.1920646705666995,0.23824729768958863
"Ste. Genevieve County, Missouri",18494,4960,144,35,29,174,164,3936,1249,315,289,77,4960,4080,1063,4960,4080,1284,712,144,174,203,365,6409,3936,677,289,1796,29,186,568,2473,193,392,0.03529411764705882,0.18678066425517922,0.027258566978193146,0.3299145299145299,0.1514865466081204,0.3026559629363368
"St. Francois County, Missouri",66814,16040,927,350,91,1092,948,10577,4237,798,1921,1023,16040,11504,4055,16040,11504,4587,4024,927,1092,1268,1829,19949,10577,3268,1921,6104,29,187,3097,9372,1039,1821,0.08058066759388038,0.24837597241158071,0.0763025942882058,0.3632867132867133,0.16779530481770033,0.2869841189985075
"St. Louis County, Missouri",999703,257856,4471,2418,1354,10760,8984,182568,71122,8400,42702,23424,257856,187039,70584,257856,187039,73540,40219,4471,10760,12561,23187,373028,182568,58256,42702,132204,29,189,35748,190460,10338,31824,0.023904105560872333,0.15803154618757959,0.032880065270601035,0.2451970969119112,0.13412744062670726,0.21231703164131016
"Saline County, Missouri",23219,4827,175,109,62,165,140,3610,1345,109,502,299,4827,3785,1311,4827,3785,1454,1014,175,165,231,608,6794,3610,811,502,2373,29,195,839,3184,202,408,0.046235138705416116,0.20855083271190653,0.0749656121045392,0.33114754098360655,0.1623156940064904,0.2561819288790673
"Schuyler County, Missouri",4066,800,50,26,0,3,3,648,228,45,53,27,800,698,231,800,698,254,165,50,3,3,112,1099,648,99,53,352,29,197,115,451,3,72,0.07163323782234957,0.20318021201413428,0.10236220472440945,0.04,0.1315469741917847,-0.06236220472440945
"Scotland County, Missouri",4720,1005,30,14,13,13,10,803,323,27,97,51,1005,833,297,1005,833,337,161,30,13,48,83,1366,803,124,97,439,29,199,131,563,23,78,0.03601440576230492,0.18876080691642652,0.04154302670623145,0.22772277227722773,0.1527464011541216,0.18617974557099629
"Scott County, Missouri",38055,10141,347,132,121,678,630,6919,2540,332,1420,777,10141,7266,2517,10141,7266,2672,2662,347,678,808,1507,12498,6919,2067,1420,3512,29,201,2315,5579,751,1109,0.04775667492430498,0.29326070433240436,0.04940119760479042,0.40376344086021504,0.2455040294080994,0.35436224325542465
"Shannon County, Missouri",7132,1864,57,17,6,73,56,1529,518,32,77,44,1864,1586,529,1864,1586,535,447,57,73,127,263,2306,1529,151,77,626,29,203,390,777,62,76,0.035939470365699874,0.3341902313624679,0.03177570093457944,0.4492753623188406,0.298250760996768,0.41749966138426114
"Shelby County, Missouri",6049,1489,101,24,23,60,56,1133,413,58,111,86,1489,1234,428,1489,1234,437,338,101,60,83,154,2024,1133,172,111,719,29,205,237,891,79,144,0.08184764991896272,0.21010638297872342,0.05491990846681922,0.3542600896860987,0.1282587330597607,0.29934018121927947
"Stoddard County, Missouri",28656,7439,270,105,115,405,337,5435,2182,304,812,384,7439,5705,2016,7439,5705,2287,1861,270,405,520,1071,9611,5435,1214,812,2962,29,207,1591,4176,452,688,0.04732690622261174,0.2758800069360153,0.045911674682990816,0.39649122807017545,0.22855310071340354,0.3505795533871846
"Stone County, Missouri",31314,8741,464,152,49,318,189,6963,1628,61,720,347,8741,7427,1611,8741,7427,1780,1536,464,318,384,688,11190,6963,930,720,3297,29,209,1072,4227,238,408,0.06247475427494278,0.20230232119267785,0.0853932584269663,0.3684210526315789,0.13982756691773507,0.28302779420461266
"Sullivan County, Missouri",5983,1177,63,44,18,61,61,833,269,24,159,89,1177,896,303,1177,896,313,298,63,61,79,156,1693,833,202,159,658,29,211,235,860,79,113,0.0703125,0.2146118721461187,0.14057507987220447,0.4114583333333333,0.1442993721461187,0.27088325346112885
"Taney County, Missouri",56202,14245,992,478,17,587,472,10860,3506,413,1103,606,14245,11852,3625,14245,11852,3984,3316,992,587,644,1680,18279,10860,1749,1103,5670,29,213,2324,7419,489,1019,0.08369895376307797,0.23853022682951863,0.11997991967871485,0.32427055702917773,0.15483127306644068,0.20429063735046288
"Texas County, Missouri",24828,6254,524,226,64,288,257,4547,1646,87,507,210,6254,5071,1748,6254,5071,1872,1960,524,288,365,1071,7375,4547,818,507,2010,29,215,1436,2828,321,297,0.1033326760007888,0.33677298311444653,0.12072649572649573,0.5194174757281553,0.23344030711365774,0.3986909800016596
"Vernon County, Missouri",19777,4644,237,154,38,130,123,3429,1153,200,518,255,4644,3666,1252,4644,3666,1307,1056,237,130,168,651,6720,3429,810,518,2481,29,217,819,3291,161,455,0.06464811783960721,0.19927007299270072,0.11782708492731446,0.26136363636363635,0.1346219551530935,0.14353655143632188
"Warren County, Missouri",35729,9641,112,24,55,402,383,7543,2546,454,762,290,9641,7655,2434,9641,7655,2570,1350,112,402,460,778,11717,7543,1526,762,2648,29,219,1238,4174,438,744,0.014630960156760287,0.2287509238728751,0.00933852140077821,0.37055837563451777,0.2141199637161148,0.36121985423373953
"Washington County, Missouri",23580,6222,451,239,131,337,260,4087,1462,451,547,290,6222,4538,1591,6222,4538,1701,1643,451,337,470,722,7389,4087,1214,547,2088,29,221,1192,3302,391,741,0.09938298810048479,0.2652425456163774,0.1405055849500294,0.3454063604240283,0.1658595575158926,0.20490077547399888
"Wayne County, Missouri",11081,2815,284,172,15,133,113,2043,637,54,245,81,2815,2327,741,2815,2327,809,1055,284,133,163,608,3435,2043,325,245,1067,29,223,771,1392,128,135,0.12204555221314999,0.3564493758668516,0.2126081582200247,0.4866920152091255,0.2344038236537016,0.27408385698910076
"Webster County, Missouri",39265,10286,715,353,26,429,384,7815,2823,269,828,380,10286,8530,2975,10286,8530,3176,1828,715,429,458,655,11889,7815,1298,828,2776,29,225,1113,4074,410,649,0.08382180539273154,0.2145748987854251,0.11114609571788413,0.3871576959395656,0.13075309339269356,0.2760116002216815
"Worth County, Missouri",1982,450,10,8,1,36,36,349,91,33,19,14,450,359,99,450,359,99,116,10,36,37,69,657,349,54,19,254,29,227,106,308,37,47,0.027855153203342618,0.2560386473429952,0.08080808080808081,0.44047619047619047,0.22818349413965258,0.35966810966810964
"Wright County, Missouri",18475,4653,300,195,19,283,255,3359,1217,114,443,226,4653,3659,1270,4653,3659,1412,1317,300,283,331,686,5508,3359,663,443,1486,29,229,1017,2149,274,340,0.08198961464881115,0.32122552116235,0.13810198300283286,0.44625407166123776,0.23923590651353882,0.30815208865840493
"St. Louis city, Missouri",298018,61303,1794,1046,683,6004,5283,32904,11301,2173,14858,8047,61303,34698,11344,61303,34698,12347,28677,1794,6004,6959,19924,114382,32904,19646,14858,61832,29,510,26883,81478,5966,10220,0.05170326819989625,0.24808741152259578,0.08471693528792419,0.368590139626838,0.19638414332269954,0.28387320433891383
"Beaverhead County, Montana",9469,2308,93,42,25,51,46,1966,779,32,116,84,2308,2059,801,2308,2059,821,755,93,51,76,586,3352,1966,173,116,1213,30,001,662,1386,71,116,0.045167557066537155,0.3232421875,0.05115712545676005,0.37967914438502676,0.27807463043346287,0.3285220189282667
"Big Horn County, Montana",13090,2526,170,141,52,256,182,1463,706,119,369,265,2526,1633,635,2526,1633,847,683,170,256,310,203,2939,1463,583,369,893,30,003,513,1476,234,384,0.1041028781383956,0.2579185520361991,0.16646989374262103,0.3786407766990291,0.15381567389780354,0.2121708829564081
"Blaine County, Montana",7030,1540,69,48,53,92,86,875,424,85,299,200,1540,944,432,1540,944,472,447,69,92,171,207,1824,875,425,299,524,30,005,378,949,139,285,0.07309322033898305,0.2848530519969857,0.1016949152542373,0.3278301886792453,0.21175983165800263,0.226135273425008
"Broadwater County, Montana",6977,1950,37,12,0,58,41,1617,492,77,137,45,1950,1654,480,1950,1654,504,328,37,58,58,233,2544,1617,238,137,689,30,007,291,927,41,122,0.022370012091898428,0.23891625615763548,0.023809523809523808,0.25153374233128833,0.21654624406573705,0.22772421852176453
"Carbon County, Montana",10645,2850,136,74,13,60,58,2344,647,89,174,91,2850,2480,673,2850,2480,721,467,136,60,73,258,4183,2344,297,174,1542,30,009,331,1839,71,180,0.054838709677419356,0.15253456221198156,0.10263522884882108,0.28286852589641437,0.0976958525345622,0.18023329704759328
"Carter County, Montana",1332,330,34,15,0,2,2,258,62,0,13,11,330,292,77,330,292,77,106,34,2,2,70,492,258,36,13,198,30,011,72,234,2,11,0.11643835616438356,0.23529411764705882,0.19480519480519481,0.15384615384615385,0.11885576148267527,-0.04095904095904096
"Cascade County, Montana",84423,21155,654,412,173,866,762,15540,5393,936,2494,1582,21155,16194,5533,21155,16194,5805,4811,654,866,1055,3102,29766,15540,3906,2494,10320,30,013,4157,14226,935,2518,0.04038532789922193,0.22613284012402762,0.07097329888027562,0.2707790327251665,0.18574751222480568,0.1998057338448909
"Chouteau County, Montana",5897,1331,80,56,25,53,42,986,382,37,96,73,1331,1066,393,1331,1066,438,320,80,53,78,162,1864,986,187,96,691,30,015,240,878,67,110,0.075046904315197,0.2146690518783542,0.1278538812785388,0.3785310734463277,0.1396221475631572,0.2506771921677889
"Custer County, Montana",11957,3063,139,67,6,83,32,2370,922,112,280,197,3063,2509,958,3063,2509,989,683,139,83,89,455,4313,2370,465,280,1478,30,017,544,1943,38,309,0.055400557991231565,0.2187374346602332,0.06774519716885744,0.10951008645533142,0.16333687666900165,0.04176488928647398
"Daniels County, Montana",1535,377,26,12,9,10,10,296,73,7,24,14,377,322,85,377,322,85,75,26,10,19,30,639,296,36,24,307,30,019,49,343,19,21,0.08074534161490683,0.125,0.1411764705882353,0.475,0.04425465838509317,0.3338235294117647
"Dawson County, Montana",8915,2392,32,12,11,38,38,1971,680,146,134,121,2392,2003,663,2392,2003,692,298,32,38,49,217,3472,1971,340,134,1161,30,021,266,1501,49,267,0.01597603594608088,0.15053763440860216,0.017341040462427744,0.1550632911392405,0.13456159846252128,0.13772225067681276
"Deer Lodge County, Montana",9435,2269,151,92,0,203,134,1454,435,192,237,137,2269,1605,474,2269,1605,527,887,151,203,215,521,3449,1454,449,237,1546,30,023,736,1995,134,329,0.0940809968847352,0.26949835225192237,0.174573055028463,0.2894168466522678,0.17541735536718717,0.11484379162380481
"Fallon County, Montana",2941,748,44,0,6,20,20,637,236,0,39,30,748,681,236,748,681,236,197,44,20,26,127,967,637,41,39,289,30,025,153,330,26,30,0.06461086637298091,0.3167701863354037,0.0,0.4642857142857143,0.2521593199624228,0.4642857142857143
"Fergus County, Montana",11496,3067,108,44,7,111,74,2435,869,161,128,76,3067,2543,901,3067,2543,913,652,108,111,118,426,4534,2435,406,128,1693,30,027,544,2099,81,237,0.0424695241840346,0.20582671206961786,0.04819277108433735,0.25471698113207547,0.16335718788558326,0.20652421004773813
"Flathead County, Montana",105950,27507,890,385,57,584,500,21814,7398,1138,2536,1387,27507,22704,7291,27507,22704,7783,4089,890,584,666,2533,38065,21814,4137,2536,12114,30,029,3199,16251,557,2525,0.03920014094432699,0.16447300771208226,0.0494667865861493,0.1807268007787151,0.12527286676775526,0.1312600141925658
"Gallatin County, Montana",119685,27032,403,216,91,502,401,22220,8919,660,2380,1234,27032,22623,8948,27032,22623,9135,4958,403,502,623,3932,42916,22220,3786,2380,16910,30,031,4555,20696,492,1894,0.017813729390443355,0.18038889548928755,0.023645320197044337,0.20620284995808885,0.1625751660988442,0.1825575297610445
"Garfield County, Montana",976,275,20,7,0,2,0,237,85,2,13,13,275,257,92,275,257,92,40,20,2,2,18,372,237,16,13,119,30,033,20,135,0,15,0.07782101167315175,0.12903225806451613,0.07608695652173914,0.0,0.05121124639136437,-0.07608695652173914
"Glacier County, Montana",13781,2811,208,113,104,355,283,1429,631,153,462,363,2811,1637,596,2811,1637,744,1195,208,355,471,516,2980,1429,703,462,848,30,035,987,1551,387,516,0.12706169822846672,0.3888888888888889,0.15188172043010753,0.42857142857142855,0.26182719066042215,0.276689708141321
"Golden Valley County, Montana",841,203,15,3,0,2,2,177,41,3,3,0,203,192,44,203,192,44,61,15,2,2,44,294,177,9,3,108,30,037,46,117,2,3,0.078125,0.2822085889570552,0.06818181818181818,0.4,0.2040835889570552,0.33181818181818185
"Granite County, Montana",3368,873,37,0,4,16,5,741,160,19,31,18,873,778,143,873,778,160,130,37,16,20,73,1213,741,75,31,397,30,039,93,472,9,37,0.04755784061696658,0.16460176991150444,0.0,0.1956521739130435,0.11704392929453786,0.1956521739130435
"Hill County, Montana",16238,4118,126,37,126,237,213,2621,1015,300,496,354,4118,2747,949,4118,2747,1052,865,126,237,418,321,5353,2621,953,496,1779,30,041,739,2732,339,654,0.04586821987622861,0.2129069432440219,0.03517110266159696,0.3413897280966767,0.1670387233677933,0.30621862543507977
"Jefferson County, Montana",12273,3520,33,5,20,34,34,3103,1041,87,191,125,3520,3136,987,3520,3136,1046,246,33,34,54,159,4435,3103,330,191,1002,30,043,213,1332,54,212,0.010522959183673469,0.1378640776699029,0.004780114722753346,0.20300751879699247,0.12734111848622945,0.1982274040742391
"Judith Basin County, Montana",2039,577,37,4,0,23,18,471,132,8,27,26,577,508,135,577,508,136,165,37,23,28,100,733,471,41,27,221,30,045,128,262,18,34,0.07283464566929133,0.3282051282051282,0.029411764705882353,0.34615384615384615,0.2553704825358369,0.3167420814479638
"Lake County, Montana",31509,8087,476,254,20,505,456,5648,1720,187,971,480,8087,6124,1848,8087,6124,1974,2136,476,505,598,1062,9914,5648,1365,971,2901,30,047,1660,4266,476,667,0.07772697583278902,0.280121498481269,0.1286727456940223,0.41644794400699914,0.20239452264847996,0.2877751983129768
"Lewis and Clark County, Montana",71487,18102,373,138,211,455,435,14072,5374,579,1888,1214,18102,14445,5409,18102,14445,5512,2860,373,455,679,1808,27421,14072,2978,1888,10371,30,049,2487,13349,646,1793,0.025822083766009,0.15704723415003788,0.025036284470246733,0.2648626486264863,0.13122515038402888,0.23982636415623956
"Liberty County, Montana",1993,427,56,43,4,19,5,284,104,23,37,37,427,340,135,427,340,147,105,56,19,26,23,608,284,61,37,263,30,051,49,324,9,60,0.16470588235294117,0.13136729222520108,0.2925170068027211,0.13043478260869565,-0.0333385901277401,-0.16208222419402543
"Lincoln County, Montana",20157,5528,251,113,58,229,222,4421,917,134,339,237,5528,4672,987,5528,4672,1030,1502,251,229,293,958,7380,4421,563,339,2396,30,053,1251,2959,280,371,0.05372431506849315,0.2971496437054632,0.10970873786407767,0.43010752688172044,0.24342532863697006,0.32039878901764274
"McCone County, Montana",1746,486,6,3,0,0,0,450,120,6,24,10,486,456,112,486,456,123,29,6,0,0,23,753,450,30,24,273,30,055,23,303,0,16,0.013157894736842105,0.0705521472392638,0.024390243902439025,0.0,0.057394252502421694,-0.024390243902439025
"Madison County, Montana",8742,2185,87,28,9,8,8,1980,474,9,49,27,2185,2067,482,2185,2067,502,266,87,8,22,157,3293,1980,96,49,1217,30,057,179,1313,17,36,0.0420899854862119,0.11997319034852547,0.055776892430278883,0.32075471698113206,0.07788320486231357,0.26497782455085317
"Meagher County, Montana",1948,552,62,0,0,18,18,465,80,0,0,0,552,527,80,552,527,80,120,62,18,18,40,714,465,7,0,242,30,059,58,249,18,0,0.11764705882352941,0.18892508143322476,0.0,1.0,0.07127802260969535,1.0
"Mineral County, Montana",4652,1334,61,45,19,34,34,967,247,88,75,62,1334,1028,267,1334,1028,292,247,61,34,53,133,1831,967,253,75,611,30,061,186,864,53,150,0.05933852140077821,0.17714285714285713,0.1541095890410959,0.26108374384236455,0.11780433574207892,0.10697415480126865
"Missoula County, Montana",118541,27804,514,214,138,796,615,21124,8133,1120,3321,1911,27804,21638,7907,27804,21638,8347,6636,514,796,973,5149,43810,21124,5193,3321,17493,30,063,6122,22686,753,3031,0.023754505961733986,0.2125104137739517,0.025637953755840423,0.19899577167019028,0.1887559078122177,0.17335781791434984
"Musselshell County, Montana",4924,1346,111,41,0,16,16,1058,283,23,111,41,1346,1169,294,1346,1169,324,264,111,16,16,137,1873,1058,161,111,654,30,065,153,815,16,64,0.0949529512403764,0.15805785123966942,0.12654320987654322,0.2,0.06310489999929303,0.0734567901234568
"Park County, Montana",17320,4606,161,81,15,97,97,3715,1036,260,287,92,4606,3876,1097,4606,3876,1117,915,161,97,112,642,7140,3715,618,287,2807,30,067,754,3425,112,352,0.04153766769865841,0.18042593921990907,0.07251566696508505,0.2413793103448276,0.13888827152125066,0.16886364337974255
"Petroleum County, Montana",416,132,4,0,0,0,0,122,38,4,2,0,132,126,38,132,126,38,15,4,0,0,11,174,122,6,2,46,30,069,11,52,0,4,0.031746031746031744,0.1746031746031746,0.0,0.0,0.14285714285714285,0.0
"Phillips County, Montana",4233,1172,23,7,3,3,2,944,347,72,82,35,1172,967,351,1172,967,354,137,23,3,7,107,1612,944,198,82,470,30,071,114,668,5,107,0.023784901758014478,0.14578005115089515,0.01977401129943503,0.044642857142857144,0.12199514939288067,0.024868845843422114
"Pondera County, Montana",5987,1459,77,59,28,79,61,1082,352,57,99,38,1459,1159,365,1459,1159,411,302,77,79,111,114,1851,1082,189,99,580,30,073,225,769,89,95,0.06643658326143227,0.22635814889336017,0.1435523114355231,0.483695652173913,0.1599215656319279,0.3401433407383899
"Powder River County, Montana",1773,516,35,8,3,9,9,406,134,19,35,20,516,441,138,516,441,142,91,35,9,13,43,655,406,62,35,187,30,075,56,249,12,39,0.07936507936507936,0.18360655737704917,0.056338028169014086,0.23529411764705882,0.10424147801196981,0.17895608947804473
"Powell County, Montana",6998,1527,1,0,0,18,18,1229,287,84,150,53,1527,1230,245,1527,1230,287,167,1,18,18,148,2131,1229,279,150,623,30,077,166,902,18,137,0.0008130081300813008,0.15543071161048688,0.0,0.11612903225806452,0.15461770348040557,0.11612903225806452
"Prairie County, Montana",1283,283,27,0,0,25,25,222,102,0,0,0,283,249,102,283,249,102,116,27,25,25,64,369,222,9,0,138,30,079,89,147,25,0,0.10843373493975904,0.3771186440677966,0.0,1.0,0.26868490912803755,1.0
"Ravalli County, Montana",44876,12812,291,163,30,299,278,10357,3186,193,1089,600,12812,10648,2943,12812,10648,3349,2041,291,299,359,1391,16806,10357,1805,1089,4644,30,081,1750,6449,308,793,0.02732907588279489,0.21344066349554824,0.04867124514780532,0.27974568574023617,0.18611158761275334,0.23107444059243085
"Richland County, Montana",11366,2649,100,7,18,36,30,2067,765,76,252,202,2649,2167,746,2649,2167,772,546,100,36,62,384,3983,2067,420,252,1496,30,083,446,1916,48,278,0.046146746654360866,0.18882303132938189,0.009067357512953367,0.147239263803681,0.14267628467502103,0.13817190629072762
"Roosevelt County, Montana",10799,1771,139,104,90,195,134,985,474,66,258,152,1771,1124,478,1771,1124,578,809,139,195,301,369,2241,985,346,258,910,30,085,670,1256,224,218,0.12366548042704627,0.34787123572170303,0.17993079584775087,0.5067873303167421,0.22420575529465675,0.3268565344689912
"Rosebud County, Montana",8310,1937,123,66,3,102,98,1373,573,81,189,154,1937,1496,554,1937,1496,639,581,123,102,118,340,2462,1373,323,189,766,30,087,458,1089,101,235,0.08221925133689839,0.2960568842921784,0.10328638497652583,0.3005952380952381,0.21383763295528002,0.19730885311871227
"Sanders County, Montana",12615,3225,247,80,16,100,86,2465,668,48,262,73,3225,2712,709,3225,2712,748,788,247,100,123,418,4637,2465,390,262,1782,30,089,541,2172,102,121,0.09107669616519173,0.19941024695908588,0.10695187165775401,0.45739910313901344,0.10833355079389415,0.35044723148125945
"Sheridan County, Montana",3700,879,55,17,1,9,3,711,240,16,61,38,879,766,245,879,766,257,148,55,9,10,83,1291,711,103,61,477,30,091,93,580,4,54,0.07180156657963446,0.13818722139673106,0.06614785992217899,0.06896551724137931,0.0663856548170966,0.00281765731920032
"Silver Bow County, Montana",35306,8076,215,90,156,343,321,5971,2188,316,855,388,8076,6186,2098,8076,6186,2278,2552,215,343,499,1838,12528,5971,1391,855,5166,30,093,2337,6557,477,704,0.03475590042030391,0.2627614121879919,0.03950834064969271,0.4038950042337002,0.22800551176768802,0.3643866635840075
"Stillwater County, Montana",8978,2603,50,23,2,97,35,2187,677,37,197,106,2603,2237,663,2603,2237,700,343,50,97,99,194,3458,2187,267,197,1004,30,095,293,1271,37,143,0.022351363433169423,0.18734015345268543,0.032857142857142856,0.20555555555555555,0.164988790019516,0.17269841269841268
"Sweet Grass County, Montana",3697,999,10,0,0,12,10,882,344,21,48,18,999,892,325,999,892,344,123,10,12,27,86,1323,882,80,48,361,30,097,113,441,10,39,0.011210762331838564,0.20397111913357402,0.0,0.20408163265306123,0.19276035680173545,0.20408163265306123
"Teton County, Montana",6238,1616,69,51,7,27,23,1364,517,26,98,70,1616,1433,537,1616,1433,568,307,69,27,41,197,2157,1364,142,98,651,30,099,238,793,30,96,0.04815073272854152,0.23084384093113483,0.0897887323943662,0.23809523809523808,0.18269310820259332,0.1483065057008719
"Toole County, Montana",5018,1030,26,21,4,4,4,936,354,17,38,9,1030,962,375,1030,962,375,174,26,4,8,140,1621,936,60,38,625,30,101,148,685,8,26,0.02702702702702703,0.17767106842737096,0.056,0.23529411764705882,0.15064404140034393,0.17929411764705883
"Treasure County, Montana",680,216,4,2,0,9,9,180,44,10,8,7,216,184,46,216,184,46,36,4,9,9,23,297,180,23,8,94,30,103,32,117,9,17,0.021739130434782608,0.21476510067114093,0.043478260869565216,0.34615384615384615,0.1930259702363583,0.30267558528428096
"Valley County, Montana",7552,1713,90,67,3,22,13,1302,449,18,181,135,1713,1392,472,1713,1392,516,303,90,22,25,188,2530,1302,296,181,932,30,105,213,1228,16,153,0.06465517241379311,0.14781401804302569,0.1298449612403101,0.09467455621301775,0.08315884562923258,-0.03517040502729234
