NAME,state,county,Sex by Age_Estimate!!Total: (B01001_001E),Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total: (B17010_001E),Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months below poverty level:!!Married-couple family: (B17010_003E),Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months below poverty level:!!Married-couple family:!!With related children of the householder under 18 years: (B17010_004E),"Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Male householder, no spouse present:!!With related children of the householder under 18 years: (B17010_011E)","Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Female householder, no spouse present: (B17010_016E)","Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Female householder, no spouse present:!!With related children of the householder under 18 years: (B17010_017E)",Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Married-couple family: (B17010_023E),Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Married-couple family:!!With related children of the householder under 18 years: (B17010_024E),"Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Male householder, no spouse present:!!With related children of the householder under 18 years: (B17010_031E)","Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Female householder, no spouse present: (B17010_036E)","Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Female householder, no spouse present:!!With related children of the householder under 18 years: (B17010_037E)",Family Type by Presence and Age of Own Children Under 18 Years_Estimate!!Total: (B11003_001E),Family Type by Presence and Age of Own Children Under 18 Years_Estimate!!Total:!!Married-couple family: (B11003_002E),Family Type by Presence and Age of Own Children Under 18 Years_Estimate!!Total:!!Married-couple family:!!With own children of the householder under 18 years: (B11003_003E),Family Type by Presence and Age of Related Children Under 18 Years_Estimate!!Total: (B11004_001E),Family Type by Presence and Age of Related Children Under 18 Years_Estimate!!Total:!!Married-couple family: (B11004_002E),Family Type by Presence and Age of Related Children Under 18 Years_Estimate!!Total:!!Married-couple family:!!With related children of the householder under 18 years: (B11004_003E),Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months below poverty level: (B17017_002E),Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months below poverty level:!!Family households:!!Married-couple family: (B17017_004E),"Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months below poverty level:!!Family households:!!Other family:!!Female householder, no spouse present: (B17017_015E)",Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months below poverty level:!!Family households:!!Other family: (B17017_009E),Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months below poverty level:!!Nonfamily households: (B17017_020E),Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months at or above poverty level: (B17017_031E),Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Family households:!!Married-couple family: (B17017_033E),Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Family households:!!Other family: (B17017_038E),"Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Family households:!!Other family:!!Female householder, no spouse present: (B17017_044E)",Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Nonfamily households: (B17017_049E),Non-married-couple households below poverty level,Non-married-couple households at or above poverty level,Non-married households with 1+ kids below poverty level,Non-married households with 1+ kids at or above poverty level,Married Couple Household Poverty Rate,Non-Married Household Poverty Rate,Married Couple With 1+ Kids Poverty Rate,Non-Married Household With 1+ Kids Poverty Rate,Non-Married/Married Household Poverty Rate Difference,Non-Married Household With 1+ Kids/Married Household With 1+ Kids Poverty Rate Difference,Non-Married/Married Household Poverty Rate Ratio,Non-Married Household With 1+ Kids/Married Household With 1+ Kids Poverty Rate Ratio
"Hamilton County, Illinois",17,065,8008,2121,50,27,40,83,43,1579,580,71,196,67,2121,1629,607,2121,1629,607,406,50,83,127,229,2865,1579,365,196,921,356,1286,83,138,0.030693677102516883,0.21680876979293545,0.044481054365733116,0.3755656108597285,0.18611509269041857,0.3310845564939954,7.063629719853837,8.443271325624266
"Hancock County, Illinois",17,067,17582,4763,211,84,43,231,195,3701,1178,109,320,173,4763,3912,1197,4763,3912,1262,885,211,231,294,380,6625,3701,557,320,2367,674,2924,238,282,0.05393660531697342,0.18732629238465814,0.06656101426307448,0.4576923076923077,0.13338968706768473,0.3911312934292332,3.473082728951576,6.876282051282051
"Hardin County, Illinois",17,069,3665,927,5,0,25,28,28,714,156,31,68,43,927,719,139,927,719,156,246,5,28,53,188,1234,714,155,68,365,241,520,53,74,0.006954102920723227,0.316688567674113,0.0,0.41732283464566927,0.3097344647533898,0.41732283464566927,45.53981603153745,inf
"Henderson County, Illinois",17,071,6374,1844,40,15,22,81,78,1472,397,31,167,88,1844,1512,342,1844,1512,412,211,40,81,103,68,2534,1472,229,167,833,171,1062,100,119,0.026455026455026454,0.1386861313868613,0.03640776699029126,0.45662100456621,0.11223110493183486,0.4202132375759188,5.242335766423357,12.54185692541857
"Henry County, Illinois",17,073,49157,13274,271,49,36,425,372,10051,3761,690,1538,1071,13274,10322,3699,13274,10322,3810,2061,271,425,507,1283,18126,10051,2445,1538,5630,1790,8075,408,1761,0.02625460182135245,0.18144956918398378,0.012860892388451443,0.18810511756569848,0.15519496736263133,0.17524422517724703,6.911152963531663,14.626132610720637
"Iroquois County, Illinois",17,075,27043,7164,162,50,56,213,170,5445,1951,166,926,484,7164,5607,1900,7164,5607,2001,1306,162,213,289,855,9911,5445,1268,926,3198,1144,4466,226,650,0.028892455858747994,0.20392156862745098,0.02498750624687656,0.2579908675799087,0.17502911276870298,0.23300336133303212,7.057952069716776,10.324794520547947
"Jackson County, Illinois",17,077,53176,11430,495,239,65,870,812,7311,2343,390,1765,1033,11430,7806,2428,11430,7806,2582,5338,495,870,1001,3842,17795,7311,2623,1765,7861,4843,10484,877,1423,0.06341275941583398,0.31597833887910226,0.09256390395042603,0.38130434782608696,0.2525655794632683,0.28874044387566095,4.982882653111661,4.119363289066763
"Jasper County, Illinois",17,079,9295,2551,70,23,17,73,47,2025,742,53,216,108,2551,2095,753,2551,2095,765,390,70,73,90,230,3320,2025,366,216,929,320,1295,64,161,0.03341288782816229,0.19814241486068113,0.030065359477124184,0.28444444444444444,0.16472952703251884,0.25437908496732026,5.930119416187528,9.460869565217392
"Jefferson County, Illinois",17,081,37043,9807,288,131,123,678,615,6797,2348,438,1276,768,9807,7085,2297,9807,7085,2479,2081,288,678,829,964,12697,6797,1893,1276,4007,1793,5900,738,1206,0.04064925899788285,0.2330690237878591,0.052843888664784185,0.37962962962962965,0.19241976478997624,0.3267857409648455,5.733659838670075,7.183983601922534
"Jersey County, Illinois",17,083,21462,5301,55,5,17,100,99,4076,1430,204,599,351,5301,4131,1329,5301,4131,1435,648,55,100,183,410,7087,4076,987,599,2024,593,3011,116,555,0.013313967562333575,0.16453940066592676,0.003484320557491289,0.17287630402384502,0.15122543310359318,0.16939198346635373,12.358404802744428,49.61549925484352
"Jo Daviess County, Illinois",17,085,21942,6414,84,26,29,177,164,5239,1404,138,610,371,6414,5323,1368,6414,5323,1430,840,84,177,210,546,9234,5239,881,610,3114,756,3995,193,509,0.01578057486379861,0.1591243948642391,0.01818181818181818,0.27492877492877493,0.1433438200004405,0.25674695674695674,10.083561355504104,15.121082621082621
"Johnson County, Illinois",17,087,13313,2710,95,33,21,164,157,2007,671,108,255,117,2710,2102,653,2710,2102,704,547,95,164,186,266,3559,2007,422,255,1130,452,1552,178,225,0.04519505233111323,0.22554890219560877,0.046875,0.44168734491315137,0.18035384986449554,0.39481234491315137,4.990566235949154,9.42266335814723
"Kane County, Illinois",17,089,517254,132133,3119,2130,634,4180,3423,97682,44636,5309,16545,9346,132133,100801,44101,132133,100801,46766,15097,3119,4180,4987,6991,167222,97682,26345,16545,43195,11978,69540,4057,14655,0.03094215335165326,0.14693687283790083,0.0455459094213745,0.21681274048738777,0.11599471948624757,0.17126683106601326,4.748760410045925,4.760312028935764
"Kankakee County, Illinois",17,091,107421,26164,918,389,167,1462,1280,17788,6424,1232,3696,1964,26164,18706,6463,26164,18706,6813,5276,918,1462,1698,2660,35315,17788,5760,3696,11767,4358,17527,1447,3196,0.049075163049289,0.1991318254512223,0.05709672684573609,0.31165194917079475,0.1500566624019333,0.25455522232505867,4.057690552168371,5.458315500515744
"Kendall County, Illinois",17,093,132795,34225,191,83,129,836,790,26708,14171,1151,3974,2477,34225,26899,13764,34225,26899,14254,2049,191,836,967,891,41829,26708,6359,3974,8762,1858,15121,919,3628,0.007100635711364735,0.10942929501148478,0.005822926897712923,0.2021112821640642,0.10232865930012004,0.1962883552663513,15.411196892743085,34.70956886706712
"Knox County, Illinois",17,095,49751,11641,322,89,172,664,567,8402,2735,377,1334,782,11641,8724,2661,11641,8724,2824,3666,322,664,970,2374,17068,8402,1947,1334,6719,3344,8666,739,1159,0.03690967446125631,0.2784346378018318,0.03151558073654391,0.38935721812434143,0.2415249633405755,0.3578416373877975,7.54367633597261,12.354435775091462
"Lake County, Illinois",17,097,713159,183605,3874,2382,717,4940,4211,143160,64020,5028,20592,11431,183605,147034,63380,183605,147034,66402,20586,3874,4940,5939,10773,234208,143160,30632,20592,60416,16712,91048,4928,16459,0.02634764748289511,0.1550853749072012,0.03587241348152164,0.2304203488100248,0.1287377274243061,0.19454793532850315,5.886118485830001,6.423329975517744
"LaSalle County, Illinois",17,099,109495,28922,839,451,185,1970,1830,20716,6994,973,3498,1829,28922,21555,7037,28922,21555,7445,6062,839,1970,2212,3011,39068,20716,5155,3498,13197,5223,18352,2015,2802,0.03892368360009279,0.22154825026511135,0.060577568838146405,0.4183101515466058,0.18262456666501856,0.35773258270845937,5.691862377192461,6.905363809899069
"Lawrence County, Illinois",17,101,15302,3306,94,45,34,210,183,2510,966,105,287,189,3306,2604,837,3306,2604,1011,648,94,210,244,310,4778,2510,458,287,1810,554,2268,217,294,0.03609831029185868,0.19631467044649184,0.04451038575667656,0.4246575342465753,0.16021636015463317,0.3801471484898988,5.438334062156009,9.540639269406391
"Lee County, Illinois",17,103,34221,8225,152,73,100,318,272,6039,2028,247,1143,702,8225,6191,2042,8225,6191,2101,1948,152,318,439,1357,11721,6039,1595,1143,4087,1796,5682,372,949,0.024551768696494912,0.240171168761701,0.034745359352689194,0.28160484481453446,0.21561940006520608,0.24685948546184527,9.782234906603229,8.104818889799136
"Livingston County, Illinois",17,105,35771,9751,257,123,90,428,396,6897,2438,414,1391,824,9751,7154,2468,9751,7154,2561,1478,257,428,525,696,13187,6897,2072,1391,4218,1221,6290,486,1238,0.035923958624545706,0.1625615763546798,0.04802811401796173,0.2819025522041763,0.1266376177301341,0.2338744381862146,4.525157654635717,5.869532001584517
"Logan County, Illinois",17,107,28027,6906,227,78,10,263,253,4931,1671,273,951,579,6906,5158,1699,6906,5158,1749,1319,227,263,368,724,9782,4931,1380,951,3471,1092,4851,263,852,0.04400930593253199,0.18374558303886926,0.044596912521440824,0.2358744394618834,0.13973627710633726,0.1912775269404426,4.175152939711399,5.2890307002414625
"McDonough County, Illinois",17,109,27370,5737,155,40,78,363,325,4131,1406,172,738,428,5737,4286,1372,5737,4286,1446,2558,155,363,457,1946,9042,4131,994,738,3917,2403,4911,403,600,0.03616425571628558,0.32854799015586544,0.027662517289073305,0.4017946161515454,0.2923837344395799,0.37413209886247206,9.084881843922835,14.524875373878366
"McHenry County, Illinois",17,111,311133,85104,1479,831,155,1782,1560,67067,28393,2565,9334,5408,85104,68546,27790,85104,68546,29224,7401,1479,1782,2019,3903,108066,67067,14539,9334,26460,5922,40999,1715,7973,0.021576751378636246,0.1262121438162017,0.02843553243909116,0.17702312138728324,0.10463539243756545,0.14858758894819207,5.84945071671762,6.225419614226191
"McLean County, Illinois",17,113,171284,39886,1060,379,67,1681,1199,30436,13012,1033,4470,3013,39886,31496,13010,39886,31496,13391,10688,1060,1681,1943,7685,57803,30436,6447,4470,20920,9628,27367,1266,4046,0.03365506731013462,0.2602513853223409,0.02830259129265925,0.23832831325301204,0.22659631801220625,0.2100257219603528,7.732903426521177,8.420724123406554
"Macon County, Illinois",17,115,103542,25686,1137,557,123,1366,1200,18272,5943,869,3241,1886,25686,19409,6195,25686,19409,6500,6551,1137,1366,1595,3819,36811,18272,4682,3241,13857,5414,18539,1323,2755,0.0585810706373332,0.22602596751972612,0.08569230769230769,0.32442373712604217,0.16744489688239292,0.2387314294337345,3.8583447700882707,3.785914347072305
"Macoupin County, Illinois",17,117,44907,11721,570,268,129,543,469,8253,2818,343,1425,821,11721,8823,2858,11721,8823,3086,2425,570,543,728,1127,15142,8253,2170,1425,4719,1855,6889,598,1164,0.06460387623257395,0.21214547118023788,0.08684381075826313,0.33938706015891035,0.14754159494766395,0.2525432494006472,3.2837885828477877,3.9080166703373034
"Madison County, Illinois",17,119,265512,70050,1574,898,526,3204,2587,50104,20160,2165,10073,5802,70050,51678,20023,70050,51678,21058,13030,1574,3204,3961,7495,95884,50104,14411,10073,31369,11456,45780,3113,7967,0.030457835055536207,0.20015374938849675,0.042644125747934275,0.280956678700361,0.16969591433296055,0.23831255295242673,6.571502834116096,6.588402828588198
"Marion County, Illinois",17,121,37543,9328,398,198,51,626,563,6414,2425,325,1259,880,9328,6812,2341,9328,6812,2623,2372,398,626,697,1277,12864,6414,1819,1259,4631,1974,6450,614,1205,0.058426306517909574,0.23433048433048434,0.07548608463591308,0.33754810335349095,0.17590417781257478,0.26206201871757784,4.0107016564302995,4.471659975233367
"Marshall County, Illinois",17,123,11740,3212,94,42,60,153,153,2444,774,85,329,162,3212,2538,729,3212,2538,816,663,94,153,215,354,4304,2444,459,329,1401,569,1860,213,247,0.037037037037037035,0.2342527789213668,0.051470588235294115,0.46304347826086956,0.19721574188432978,0.41157289002557546,6.324825030876904,8.996273291925466
"Mason County, Illinois",17,125,13074,3457,91,59,55,176,152,2590,858,132,332,158,3457,2681,885,3457,2681,917,729,91,176,243,395,5059,2590,533,332,1936,638,2469,207,290,0.033942558746736295,0.20534277438043128,0.064340239912759,0.4164989939637827,0.17140021563369498,0.3521587540510237,6.04971404520809,6.473382668894724
"Massac County, Illinois",17,127,14135,3687,144,85,28,145,114,2753,1000,91,448,297,3687,2897,984,3687,2897,1085,765,144,145,177,444,4648,2753,613,448,1282,621,1895,142,388,0.04970659302726959,0.24682034976152623,0.07834101382488479,0.2679245283018868,0.19711375673425663,0.189583514477002,4.965545508744038,3.4199778024417316
"Menard County, Illinois",17,129,12284,3720,70,48,9,111,81,2828,1082,109,520,270,3720,2898,1032,3720,2898,1130,401,70,111,120,211,4684,2828,702,520,1154,331,1856,90,379,0.024154589371980676,0.15134887974394148,0.04247787610619469,0.19189765458422176,0.1271942903719608,0.14941977847802707,6.265843621399178,4.517590618336887
"Mercer County, Illinois",17,131,15692,4467,133,90,25,94,87,3677,1293,178,326,208,4467,3810,1332,4467,3810,1383,639,133,94,119,387,5796,3677,538,326,1581,506,2119,112,386,0.03490813648293963,0.19276190476190477,0.0650759219088937,0.2248995983935743,0.15785376827896513,0.1598236764846806,5.5219763694951665,3.4559571619812584
"Monroe County, Illinois",17,133,34905,9889,151,70,3,116,107,8127,3276,350,852,528,9889,8278,3189,9889,8278,3346,734,151,116,148,435,12831,8127,1463,852,3241,583,4704,110,878,0.01824112104373037,0.11027047474938528,0.02092050209205021,0.11133603238866396,0.09202935370565492,0.09041553029661376,6.045158874009347,5.321862348178137
"Montgomery County, Illinois",17,135,28352,6858,186,52,147,274,197,5229,1755,267,553,219,6858,5415,1736,6858,5415,1807,1765,186,274,441,1138,9494,5229,1002,553,3263,1579,4265,344,486,0.03434903047091413,0.2701916495550992,0.02877697841726619,0.41445783132530123,0.23584261908418508,0.38568085290803505,7.866063345918614,14.402409638554216
"Morgan County, Illinois",17,137,32882,7853,183,134,66,289,255,5558,1742,134,1218,802,7853,5741,1752,7853,5741,1876,1621,183,289,383,1055,11672,5558,1729,1218,4385,1438,6114,321,936,0.0318759797944609,0.19041313559322035,0.07142857142857142,0.2553699284009546,0.15853715579875943,0.1839413569723832,5.973561811151245,3.575178997613365
"Moultrie County, Illinois",17,139,14531,4031,137,67,11,130,111,3134,1190,170,389,273,4031,3271,1251,4031,3271,1257,500,137,130,141,222,5324,3134,619,389,1571,363,2190,122,443,0.04188321614185264,0.14218566392479437,0.053301511535401754,0.215929203539823,0.10030244778294173,0.16262769200442126,3.394812457649653,4.051089684321754
"Ogle County, Illinois",17,141,51672,13740,238,140,67,340,292,10432,3583,499,1678,1039,13740,10670,3613,13740,10670,3723,1966,238,340,413,1315,18841,10432,2657,1678,5752,1728,8409,359,1538,0.022305529522024366,0.17046463450725066,0.037604082728982004,0.18924617817606748,0.1481591049852263,0.15164209544708548,7.6422590344217,5.0325965810678515
"Peoria County, Illinois",17,143,181186,43823,957,471,356,2852,2402,29934,11308,1523,7045,4035,43823,30891,11260,43823,30891,11779,11923,957,2852,3386,7580,64491,29934,9546,7045,25011,10966,34557,2758,5558,0.03097989705739536,0.24088922083342487,0.03998641650394771,0.33164983164983164,0.2099093237760295,0.29166341514588395,7.775662404143498,8.29406235032562
"Perry County, Illinois",17,145,20996,5292,210,112,92,366,291,3700,1359,276,528,291,5292,3910,1417,5292,3910,1471,1266,210,366,458,598,6881,3700,924,528,2257,1056,3181,383,567,0.05370843989769821,0.24923294784045316,0.07613868116927261,0.4031578947368421,0.19552450794275494,0.32701921356756947,4.640480124077008,5.295046992481202
"Piatt County, Illinois",17,147,16698,4628,78,39,6,123,66,3758,1355,138,454,212,4628,3836,1366,4628,3836,1394,525,78,123,131,316,6258,3758,661,454,1839,447,2500,72,350,0.020333680917622523,0.1516796742449949,0.027977044476327116,0.17061611374407584,0.13134599332737237,0.14263906926774872,7.459528594920519,6.098432373313891
"Pike County, Illinois",17,149,14776,3512,129,61,10,163,150,2612,863,186,331,245,3512,2741,871,3512,2741,924,858,129,163,182,547,4876,2612,589,331,1675,729,2264,160,431,0.04706311565122218,0.24356832609421986,0.06601731601731602,0.2707275803722504,0.19650521044299768,0.2047102643549344,5.175354897862454,4.100857119081302
"Pope County, Illinois",17,151,3799,854,33,2,0,49,49,691,176,22,41,33,854,724,161,854,724,178,274,33,49,49,192,1075,691,81,41,303,241,384,49,55,0.04558011049723757,0.3856,0.011235955056179775,0.47115384615384615,0.3400198895027624,0.45991789109766634,8.459830303030303,41.93269230769231
"Pulaski County, Illinois",17,153,5177,1129,57,30,2,105,94,794,215,13,128,79,1129,851,204,1129,851,245,451,57,105,115,279,1435,794,163,128,478,394,641,96,92,0.06698002350176263,0.38067632850241545,0.12244897959183673,0.5106382978723404,0.3136963050006528,0.3881893182805036,5.683430799220273,4.170212765957446
"Putnam County, Illinois",17,155,5628,1611,20,10,17,29,26,1302,422,101,131,78,1611,1322,422,1611,1322,432,193,20,29,46,127,2207,1302,243,131,662,173,905,43,179,0.015128593040847202,0.16048237476808905,0.023148148148148147,0.19369369369369369,0.14535378172724184,0.17054554554554555,10.607884972170686,8.367567567567567
"Randolph County, Illinois",17,157,30413,7547,186,79,72,289,242,5362,1873,283,983,597,7547,5548,1893,7547,5548,1952,1371,186,289,479,706,10279,5362,1520,983,3397,1185,4917,314,880,0.03352559480894016,0.19419862340216323,0.04047131147540984,0.2629815745393635,0.16067302859322308,0.22251026306395366,5.7925481862107615,6.497975107605538
"Richland County, Illinois",17,159,15716,4178,94,75,44,171,139,3011,1103,161,459,329,4178,3105,1143,4178,3105,1178,886,94,171,217,575,5599,3011,856,459,1732,792,2588,183,490,0.030273752012882446,0.23431952662721894,0.0636672325976231,0.27191679049034173,0.20404577461433648,0.20824955789271865,7.740022661462924,4.270906389301634
"Rock Island County, Illinois",17,161,143819,37216,1311,779,348,2287,2071,25521,8670,1240,5238,3147,37216,26832,8666,37216,26832,9449,8462,1311,2287,2743,4408,52552,25521,7641,5238,19390,7151,27031,2419,4387,0.048859570661896244,0.20920367444854016,0.08244258651709176,0.35542168674698793,0.1603441037866439,0.2729791002298962,4.28173378550971,4.311141871723092
"St. Clair County, Illinois",17,163,256791,64213,1342,828,275,4356,3743,43475,16600,2241,10559,6247,64213,44817,16669,64213,44817,17428,13270,1342,4356,4872,7056,87431,43475,14524,10559,29432,11928,43956,4018,8488,0.029943994466385522,0.213442130126691,0.04750975441817765,0.32128578282424436,0.18349813566030548,0.27377602840606674,7.128044669066997,6.762522491619482
"Saline County, Illinois",17,165,23662,6431,304,104,79,502,392,4436,1661,264,643,410,6431,4740,1647,6431,4740,1765,1941,304,502,608,1029,8224,4436,1083,643,2705,1637,3788,471,674,0.06413502109704641,0.3017511520737327,0.058923512747875356,0.41135371179039304,0.2376161309766863,0.3524301990425177,4.704935726412806,6.981147127981189
"Sangamon County, Illinois",17,167,196122,49548,884,423,449,2858,2519,34844,12771,1622,7616,4366,49548,35728,12625,49548,35728,13194,11118,884,2858,3469,6765,72899,34844,10351,7616,27704,10234,38055,2968,5988,0.024742498880429915,0.21193232413178986,0.032060027285129605,0.331397945511389,0.18718982525135994,0.29933791822625944,8.565518186177137,10.33679549190843
"Schuyler County, Illinois",17,169,6879,1596,79,43,0,34,34,1160,379,66,226,151,1596,1239,385,1596,1239,422,273,79,34,37,157,2452,1160,320,226,972,194,1292,34,217,0.06376109765940274,0.13055181695827725,0.1018957345971564,0.13545816733067728,0.0667907192988745,0.033562432733520886,2.0475152052063987,1.3293801538033911
"Scott County, Illinois",17,171,4899,1367,14,6,1,86,81,1073,389,15,139,85,1367,1087,347,1367,1087,395,215,14,86,93,108,1737,1073,187,139,477,201,664,82,100,0.012879484820607176,0.2323699421965318,0.015189873417721518,0.45054945054945056,0.2194904573759246,0.435359577131729,18.041866226259287,29.661172161172164
"Shelby County, Illinois",17,173,21042,5938,216,54,63,139,117,4615,1454,201,589,323,5938,4831,1435,5938,4831,1508,985,216,139,218,551,7777,4615,889,589,2273,769,3162,180,524,0.04471123990892155,0.19562452302213176,0.03580901856763926,0.2556818181818182,0.15091328311321023,0.2198727996141789,4.375287364444067,7.140151515151515
"Stark County, Illinois",17,175,5395,1414,49,34,31,34,29,1112,364,28,125,58,1414,1161,373,1414,1161,398,306,49,34,65,192,2020,1112,188,125,720,257,908,60,86,0.04220499569336779,0.2206008583690987,0.08542713567839195,0.410958904109589,0.17839586267573093,0.3255317684311971,5.22688972584742,4.810636583400483
"Stephenson County, Illinois",17,177,44482,12016,438,273,111,623,441,8672,2676,299,1463,995,12016,9110,2828,12016,9110,2949,2632,438,623,759,1435,16705,8672,2147,1463,5886,2194,8033,552,1294,0.048079034028540066,0.21453016524885107,0.09257375381485249,0.2990249187432286,0.16645113122031102,0.20645116492837612,4.462031519216971,3.2301263200504806
"Tazewell County, Illinois",17,179,131276,34660,577,268,208,1216,1010,27389,10248,948,3376,1960,34660,27966,10148,34660,27966,10516,4924,577,1216,1427,2920,48752,27389,5267,3376,16096,4347,21363,1218,2908,0.020632196238289352,0.1690781796966161,0.025484975275770254,0.2952011633543383,0.14844598345832674,0.26971618807856806,8.194870664463718,11.583341171023216
"Union County, Illinois",17,181,17122,4111,264,190,76,202,167,3015,1186,130,267,178,4111,3279,1289,4111,3279,1376,1180,264,202,293,623,5583,3015,539,267,2029,916,2568,243,308,0.08051235132662397,0.2629161882893226,0.1380813953488372,0.44101633393829404,0.18240383696269863,0.30293493858945686,3.2655385659117,3.1938867131531192
"Vermilion County, Illinois",17,183,74113,17885,663,324,190,1303,1215,11671,4006,896,2661,1735,17885,12334,3933,17885,12334,4330,4921,663,1303,1573,2685,24983,11671,3978,2661,9334,4258,13312,1405,2631,0.05375385114318145,0.242344906089926,0.07482678983833718,0.3481169474727453,0.18859105494674455,0.2732901576344081,4.508419414348639,4.652303649867244
"Wabash County, Illinois",17,185,11321,3099,85,37,30,178,131,2216,776,65,432,216,3099,2301,782,3099,2301,813,621,85,178,219,317,4157,2216,579,432,1362,536,1941,161,281,0.03694046066927423,0.21639079531691563,0.04551045510455105,0.36425339366515835,0.1794503346476414,0.3187429385606073,5.857826117932034,8.003729974318208
"Warren County, Illinois",17,187,16760,4458,134,102,37,236,225,3095,953,192,547,338,4458,3229,991,4458,3229,1055,927,134,236,287,506,5909,3095,942,547,1872,793,2814,262,530,0.041498916073087644,0.21985029110063764,0.0966824644549763,0.33080808080808083,0.17835137502755,0.23412561635310453,5.297735745999693,3.4215933848286793
"Washington County, Illinois",17,189,13781,3911,77,60,10,80,58,3086,1198,150,443,298,3911,3163,1203,3911,3163,1258,498,77,80,90,331,5249,3086,658,443,1505,421,2163,68,448,0.024343977236800506,0.16292569659442724,0.04769475357710652,0.13178294573643412,0.13858171935762673,0.0840881921593276,6.692649069197056,2.763049095607235
"Wayne County, Illinois",17,191,16127,4528,163,90,82,237,212,3459,1392,139,400,190,4528,3622,1400,4528,3622,1482,925,163,237,323,439,5923,3459,583,400,1881,762,2464,294,329,0.045002760905577026,0.23620582765034098,0.06072874493927125,0.47191011235955055,0.19120306674476395,0.4111813674202793,5.248696366561565,7.770786516853932
"White County, Illinois",17,193,13834,3574,145,45,8,274,200,2564,837,113,416,243,3574,2709,863,3574,2709,882,969,145,274,305,519,4707,2564,560,416,1583,824,2143,208,356,0.05352528608342562,0.277721604314122,0.05102040816326531,0.36879432624113473,0.2241963182306964,0.3177739180778694,5.1886056971514245,7.228368794326241
"Whiteside County, Illinois",17,195,55569,14422,313,132,146,721,662,10031,3387,668,2187,1351,14422,10344,3274,14422,10344,3519,2689,313,721,883,1493,20475,10031,3195,2187,7249,2376,10444,808,2019,0.03025908739365816,0.18533541341653667,0.03751065643648764,0.2858153519632119,0.15507632602287852,0.24830469552672424,6.124950531567589,7.6195774512010805
"Will County, Illinois",17,197,696774,178878,3220,1758,512,4838,4273,138041,63985,5466,21571,11553,178878,141261,62251,178878,141261,65743,16747,3220,4838,5560,7967,222317,138041,32057,21571,52219,13527,84276,4785,17019,0.022794685015680195,0.13830864083923805,0.026740489481769922,0.2194551458447991,0.11551395582355786,0.1927146563630292,6.067582892419753,8.206848494467934
"Williamson County, Illinois",17,199,67120,17842,534,287,232,722,664,12715,4377,780,2060,1153,17842,13249,4312,17842,13249,4664,3760,534,722,1057,2169,24761,12715,3536,2060,8510,3226,12046,896,1933,0.04030492867386218,0.2112362493452069,0.06153516295025729,0.3167196889360198,0.17093132067134473,0.2551845259857625,5.240953310064881,5.146970833441102
